| 航班号 		| 来自于		| 预计到达	| 实际到达	| 备注	|
|CA-1620		|null		|null	|16:00	|null	|
|CA-1620		|null		|null	|null	|null	|
|CA-1620		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1620		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|HU-7202		|null		|18:35	|null	|null	|
|HU-7202		|null		|null	|null	|null	|
|HO-1135		|null		|null	|16:03	|null	|
|HO-1135		|null		|null	|16:03	|null	|
|HO-1135		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|3U-8033		|null		|null	|null	|null	|
|3U-8033		|null		|null	|null	|null	|
|3U-8033		|null		|null	|null	|null	|
|GS-7880		|null		|null	|16:07	|null	|
|GS-7880		|null		|null	|16:07	|null	|
|GS-7880		|null		|null	|null	|null	|
|GS-6492		|null		|null	|null	|null	|
|GS-7880		|null		|null	|null	|null	|
|GS-7880		|null		|null	|null	|null	|
|CA-1527		|null		|null	|null	|null	|
|CA-1527		|null		|null	|null	|null	|
|CA-1527		|null		|null	|null	|null	|
|CZ-3302		|null		|null	|null	|null	|
|CZ-3302		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|CZ-3302		|null		|null	|null	|null	|
|CZ-3302		|null		|null	|null	|null	|
|BK-2992		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|VN-501		|null		|null	|null	|null	|
|GS-7891		|null		|null	|null	|null	|
|GS-7916		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|BK-2992		|null		|null	|16:11	|null	|
|BK-2992		|null		|null	|16:11	|null	|
|BK-2991		|null		|null	|null	|null	|
|BK-2992		|null		|null	|null	|null	|
|BK-2992		|null		|null	|null	|null	|
|BK-2992		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|CA-1673		|null		|null	|null	|null	|
|CA-1673		|null		|null	|null	|null	|
|CA-1673		|null		|null	|null	|null	|
|CA-1673		|null		|null	|null	|null	|
|ZH-9800		|null		|null	|null	|null	|
|ZH-9800		|null		|null	|null	|null	|
|ZH-9800		|null		|null	|null	|null	|
|KN-2216		|null		|null	|null	|null	|
|KN-2216		|null		|null	|null	|null	|
|KN-2216		|null		|null	|null	|null	|
|KN-2216		|null		|null	|null	|null	|
|CZ-6580		|null		|null	|null	|null	|
|CZ-6580		|null		|null	|null	|null	|
|CZ-6580		|null		|null	|null	|null	|
|MF-8210		|null		|18:00	|null	|null	|
|MF-8210		|null		|null	|null	|null	|
|MF-8210		|null		|null	|null	|null	|
|MF-8210		|null		|null	|null	|null	|
|MF-8210		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|9C-8509		|null		|17:35	|null	|null	|
|9C-8509		|null		|null	|null	|null	|
|9C-8510		|null		|null	|null	|null	|
|9C-8509		|null		|null	|null	|null	|
|9C-8509		|null		|null	|null	|null	|
|GY-7121		|null		|18:20	|null	|null	|
|GY-7121		|null		|null	|null	|null	|
|GY-7121		|null		|null	|null	|null	|
|GY-7122		|null		|null	|null	|null	|
|GY-7121		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|SC-4694		|null		|19:00	|null	|null	|
|SC-4694		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|SC-4802		|null		|null	|null	|null	|
|SC-4694		|null		|null	|null	|null	|
|SC-4694		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2852		|null		|18:25	|null	|null	|
|BK-2852		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|MF-8277		|null		|18:40	|null	|null	|
|MF-8277		|null		|null	|null	|null	|
|MF-8277		|null		|null	|null	|null	|
|MF-8277		|null		|null	|null	|null	|
|MF-8277		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|3U-8033		|null		|null	|null	|null	|
|3U-8033		|null		|null	|null	|null	|
|3U-8033		|null		|null	|null	|null	|
|3U-8033		|null		|null	|null	|null	|
|CA-8361		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|BK-2852		|null		|null	|null	|null	|
|BK-2852		|null		|null	|null	|null	|
|CA-1771		|null		|18:10	|null	|null	|
|CA-1771		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|CA-1771		|null		|null	|null	|null	|
|CA-1772		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|CA-1771		|null		|null	|null	|null	|
|9C-8510		|null		|null	|null	|null	|
|9C-8509		|null		|null	|null	|null	|
|CZ-3168		|null		|18:00	|null	|null	|
|CZ-3168		|null		|null	|null	|null	|
|CZ-3167		|null		|null	|null	|null	|
|CZ-3168		|null		|null	|null	|null	|
|CZ-3168		|null		|null	|null	|null	|
|GS-7816		|null		|null	|16:26	|null	|
|GS-7816		|null		|null	|16:26	|null	|
|GS-7849		|null		|null	|null	|null	|
|GS-7816		|null		|null	|null	|null	|
|GS-7816		|null		|null	|null	|null	|
|GS-7816		|null		|null	|null	|null	|
|CA-1527		|null		|null	|null	|null	|
|CA-1527		|null		|null	|null	|null	|
|CA-1527		|null		|null	|null	|null	|
|CA-1527		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HX-3579		|null		|null	|null	|null	|
|HX-3579		|null		|null	|null	|null	|
|HX-3579		|null		|null	|null	|null	|
|HX-3579		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|9C-8990		|null		|17:50	|null	|null	|
|9C-8990		|null		|null	|null	|null	|
|9C-8913		|null		|null	|null	|null	|
|9C-8990		|null		|null	|null	|null	|
|9C-8990		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|GS-7916		|null		|null	|16:34	|null	|
|GS-7916		|null		|null	|16:34	|null	|
|GS-7891		|null		|null	|null	|null	|
|GS-7916		|null		|null	|null	|null	|
|GS-7916		|null		|null	|null	|null	|
|GS-7916		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|ZH-9800		|null		|null	|null	|null	|
|ZH-9800		|null		|null	|null	|null	|
|ZH-9800		|null		|null	|null	|null	|
|ZH-9800		|null		|null	|null	|null	|
|CZ-3135		|null		|19:10	|null	|null	|
|CZ-3135		|null		|null	|null	|null	|
|CZ-3136		|null		|null	|null	|null	|
|CZ-3135		|null		|null	|null	|null	|
|CZ-3135		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|MF-8239		|null		|null	|null	|null	|
|CZ-6580		|null		|null	|null	|null	|
|CZ-6580		|null		|null	|null	|null	|
|MF-8239		|null		|null	|null	|null	|
|MF-8239		|null		|null	|null	|null	|
|CZ-6580		|null		|null	|null	|null	|
|CZ-6580		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|GS-6654		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|EU-2250		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|EU-2250		|null		|null	|null	|null	|
|EU-2250		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|GS-7581		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|CA-1672		|null		|19:25	|null	|null	|
|CA-1672		|null		|null	|null	|null	|
|CA-1672		|null		|null	|null	|null	|
|CA-8289		|null		|null	|null	|null	|
|CA-1672		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|GS-7896		|null		|19:20	|null	|null	|
|GS-7896		|null		|null	|null	|null	|
|GS-7896		|null		|null	|null	|null	|
|GS-7905		|null		|null	|null	|null	|
|GS-7896		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|G5-2923		|null		|null	|null	|null	|
|DR-6515		|null		|18:25	|null	|null	|
|DR-6515		|null		|null	|null	|null	|
|G5-2923		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|G5-2923		|null		|null	|null	|null	|
|DR-6516		|null		|null	|null	|null	|
|DR-6515		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|DR-6515		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CZ-3125		|null		|null	|null	|null	|
|CA-104		|null		|null	|16:51	|null	|
|CA-104		|null		|null	|16:51	|null	|
|CA-104		|null		|null	|null	|null	|
|CA-8361		|null		|null	|null	|null	|
|CA-104		|null		|null	|null	|null	|
|CA-104		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|GS-7826		|null		|17:40	|null	|null	|
|GS-7826		|null		|null	|null	|null	|
|GS-7805		|null		|null	|null	|null	|
|GS-7826		|null		|null	|null	|null	|
|GS-7826		|null		|null	|null	|null	|
|GS-7825		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|CA-4548		|null		|null	|null	|null	|
|DZ-6246		|null		|null	|null	|null	|
|DZ-6246		|null		|null	|null	|null	|
|DZ-6245		|null		|null	|null	|null	|
|CA-802		|null		|18:10	|null	|null	|
|CA-802		|null		|null	|null	|null	|
|CA-802		|null		|null	|null	|null	|
|CA-8361		|null		|null	|null	|null	|
|CA-1655		|null		|null	|null	|null	|
|CA-104		|null		|null	|null	|null	|
|CA-802		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|AQ-1067		|null		|19:30	|null	|null	|
|AQ-1067		|null		|null	|null	|null	|
|AQ-1067		|null		|null	|null	|null	|
|AQ-1056		|null		|null	|null	|null	|
|AQ-1067		|null		|null	|null	|null	|
|PN-6237		|null		|19:00	|null	|null	|
|PN-6237		|null		|null	|null	|null	|
|PN-6238		|null		|null	|null	|null	|
|PN-6237		|null		|null	|null	|null	|
|PN-6237		|null		|null	|null	|null	|
|HU-7726		|null		|18:50	|null	|null	|
|HU-7726		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|DZ-6246		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|DZ-6246		|null		|null	|null	|null	|
|DZ-6246		|null		|null	|null	|null	|
|3U-8350		|null		|null	|16:59	|null	|
|3U-8350		|null		|null	|16:59	|null	|
|3U-8355		|null		|null	|null	|null	|
|3U-8350		|null		|null	|null	|null	|
|3U-8350		|null		|null	|null	|null	|
|3U-8350		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|CA-8226		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|G5-2923		|null		|null	|null	|null	|
|G5-2923		|null		|null	|null	|null	|
|G5-2923		|null		|null	|null	|null	|
|MU-2370		|null		|18:00	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|GS-7837		|null		|null	|null	|null	|
|GS-7578		|null		|18:35	|null	|null	|
|GS-7578		|null		|null	|null	|null	|
|GS-7578		|null		|null	|null	|null	|
|GS-7578		|null		|null	|null	|null	|
|GS-7578		|null		|null	|null	|null	|
|SL-984		|null		|22:10	|null	|null	|
|SL-984		|null		|null	|null	|null	|
|SL-985		|null		|null	|null	|null	|
|SL-984		|null		|null	|null	|null	|
|SL-984		|null		|null	|null	|null	|
|9C-8913		|null		|null	|null	|null	|
|CZ-3167		|null		|null	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|9C-8913		|null		|null	|null	|null	|
|9C-8913		|null		|null	|null	|null	|
|CZ-3167		|null		|null	|null	|null	|
|CZ-3167		|null		|null	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|HO-1135		|null		|null	|null	|null	|
|BK-3026		|null		|19:40	|null	|null	|
|BK-3026		|null		|null	|null	|null	|
|BK-2788		|null		|null	|null	|null	|
|BK-3026		|null		|null	|null	|null	|
|BK-3026		|null		|null	|null	|null	|
|MF-8379		|null		|null	|null	|null	|
|MF-8379		|null		|null	|null	|null	|
|MF-8379		|null		|null	|null	|null	|
|GS-7858		|null		|18:30	|null	|null	|
|GS-7858		|null		|null	|null	|null	|
|GS-6509		|null		|null	|null	|null	|
|GS-7858		|null		|null	|null	|null	|
|GS-7858		|null		|null	|null	|null	|
|FU-6569		|null		|18:10	|null	|null	|
|FU-6569		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|FU-6570		|null		|null	|null	|null	|
|FU-6569		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|BK-2991		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|FU-6569		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|MF-8469		|null		|null	|null	|null	|
|HU-7797		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7797		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7797		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7797		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|GS-7887		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|GS-6492		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|GS-6492		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|HU-7798		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|GS-6492		|null		|null	|null	|null	|
|GS-6492		|null		|null	|null	|null	|
|GS-6492		|null		|null	|null	|null	|
|CA-8361		|null		|null	|null	|null	|
|3U-8355		|null		|null	|null	|null	|
|GS-7891		|null		|null	|null	|null	|
|CA-8361		|null		|null	|null	|null	|
|3U-8355		|null		|null	|null	|null	|
|3U-8355		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|MF-8379		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|MF-8379		|null		|null	|null	|null	|
|MF-8379		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|MU-5440		|null		|null	|null	|null	|
|GS-7804		|null		|18:10	|null	|null	|
|GS-7804		|null		|null	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|GS-7818		|null		|null	|17:21	|null	|
|GS-7818		|null		|null	|17:21	|null	|
|GS-6492		|null		|null	|null	|null	|
|GS-7863		|null		|null	|null	|null	|
|GS-7818		|null		|null	|null	|null	|
|GS-6492		|null		|null	|null	|null	|
|GS-6492		|null		|null	|null	|null	|
|GS-7818		|null		|null	|null	|null	|
|GS-7818		|null		|null	|null	|null	|
|GS-7804		|null		|null	|null	|null	|
|GS-7804		|null		|null	|null	|null	|
|GY-7122		|null		|null	|null	|null	|
|GS-7863		|null		|null	|null	|null	|
|GY-7122		|null		|null	|null	|null	|
|GY-7122		|null		|null	|null	|null	|
|EU-2250		|null		|null	|17:24	|null	|
|EU-2250		|null		|null	|17:24	|null	|
|EU-2250		|null		|null	|null	|null	|
|EU-2250		|null		|null	|null	|null	|
|EU-2250		|null		|null	|null	|null	|
|EU-2250		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|FM-9064		|null		|null	|null	|null	|
|FM-9063		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|3U-8568		|null		|null	|null	|null	|
|JD-5195		|null		|20:55	|null	|null	|
|JD-5195		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|CA-8275		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|GS-7816		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|MU-2370		|null		|null	|null	|null	|
|CA-952		|null		|18:15	|null	|null	|
|CA-952		|null		|null	|null	|null	|
|GX-8819		|null		|null	|17:27	|null	|
|GX-8819		|null		|null	|17:27	|null	|
|CA-1677		|null		|null	|null	|null	|
|CA-952		|null		|null	|null	|null	|
|GX-8819		|null		|null	|null	|null	|
|CA-952		|null		|null	|null	|null	|
|GX-8819		|null		|null	|null	|null	|
|GX-8819		|null		|null	|null	|null	|
|MF-8210		|null		|null	|null	|null	|
|MF-8210		|null		|null	|null	|null	|
|MF-8210		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|JR-1655		|null		|null	|null	|null	|
|DZ-6245		|null		|null	|17:32	|null	|
|DZ-6245		|null		|null	|17:32	|null	|
|DZ-6246		|null		|null	|null	|null	|
|DZ-6245		|null		|null	|null	|null	|
|DZ-6245		|null		|null	|null	|null	|
|DZ-6245		|null		|null	|null	|null	|
|CA-8361		|null		|null	|null	|null	|
|CA-8361		|null		|null	|null	|null	|
|ZH-9124		|null		|null	|null	|null	|
|ZH-9124		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|GS-7849		|null		|null	|null	|null	|
|FM-9063		|null		|null	|17:36	|null	|
|FM-9063		|null		|null	|17:36	|null	|
|FM-9064		|null		|null	|null	|null	|
|FM-9063		|null		|null	|null	|null	|
|FM-9063		|null		|null	|null	|null	|
|FM-9063		|null		|null	|null	|null	|
|3U-8045		|null		|20:30	|null	|null	|
|3U-8045		|null		|null	|null	|null	|
|3U-8046		|null		|null	|null	|null	|
|3U-8045		|null		|null	|null	|null	|
|3U-8045		|null		|null	|null	|null	|
|FU-6570		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|3U-8034		|海拉尔市东山机场	|null	|null	|null	|
|3U-8045		|昆明市巫家坝国际机场	|20:30	|null	|null	|
|3U-8046		|天津市滨海国际机场	|null	|null	|null	|
|3U-8354		|北海市福城机场	|null	|null	|null	|
|3U-8355		|天津市滨海国际机场	|null	|null	|null	|
|3U-8356		|汕头市外砂机场	|null	|null	|null	|
|3U-8861		|成都市双流国际机场	|null	|null	|null	|
|3U-8862		|天津市滨海国际机场	|null	|null	|null	|
|9C-8509		|深圳市宝安国际机场	|17:35	|null	|null	|
|9C-8510		|天津市滨海国际机场	|null	|null	|null	|
|9C-8913		|天津市滨海国际机场	|null	|null	|null	|
|9C-8990		|扬州泰州国际机场	|17:50	|null	|null	|
|BK-2735		|天津市滨海国际机场	|null	|null	|null	|
|BK-2752		|汕头市外砂机场	|null	|null	|null	|
|BK-2788		|天津市滨海国际机场	|null	|null	|null	|
|BK-2820		|桂林市两江国际机场	|null	|null	|null	|
|BK-2834		|北海市福城机场	|null	|null	|null	|
|BK-2852		|成都市双流国际机场	|18:25	|null	|null	|
|BK-2860		|百色巴马机场	|null	|null	|null	|
|BK-2884		|天津市滨海国际机场	|null	|null	|null	|
|BK-2898		|昆明市巫家坝国际机场	|null	|null	|null	|
|BK-2932		|湛江市湛江机场	|null	|null	|null	|
|BK-2966		|乌鲁木齐市地窝铺机场	|null	|null	|null	|
|BK-2991		|天津市滨海国际机场	|null	|null	|null	|
|BK-3026		|大阪关西国际机场	|19:40	|null	|null	|
|BK-3036		|三亚市凤凰国际机场	|null	|null	|null	|
|BK-3104		|深圳市宝安国际机场	|18:10	|null	|null	|
|CA-1251		|天津市滨海国际机场	|null	|null	|null	|
|CA-1252		|西安市咸阳国际机场	|null	|null	|null	|
|CA-1320		|深圳市宝安国际机场	|null	|null	|null	|
|CA-1388		|广州市白云国际机场	|null	|null	|null	|
|CA-1390		|三亚市凤凰国际机场	|null	|null	|null	|
|CA-1395		|天津市滨海国际机场	|null	|null	|null	|
